id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_accuracy_under8,review_scores_accuracy_9,review_scores_accuracy_10,review_scores_accuracy_unknown,review_scores_cleanliness_under8,review_scores_cleanliness_9,review_scores_cleanliness_10,review_scores_cleanliness_unknown,review_scores_checkin_under8,review_scores_checkin_9,review_scores_checkin_10,review_scores_checkin_unknown,review_scores_communication_under8,review_scores_communication_9,review_scores_communication_10,review_scores_communication_unknown,review_scores_location_under8,review_scores_location_9,review_scores_location_10,review_scores_location_unknown,review_scores_value_under8,review_scores_value_9,review_scores_value_10,review_scores_value_unknown,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict
28516672,-87.66901,41.9485,1.3862943611198906,4.23410650459726,5.521460917862246,4.3694478524670215,-6.907755278982137,0.6931471805599453,7.025538314638521,4.0943445622221,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
28522014,-87.6819,41.85215,1.9459101490553132,4.61512051684126,6.214608098422191,4.59511985013459,2.995732273553991,0.6931471805599453,4.605170185988092,3.8918202981106265,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
28540632,-87.69187,41.85468,0.6931471805599453,3.912023005428146,-6.907755278982137,2.4849066497880004,-6.907755278982137,0,7.025538314638521,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0
28541224,-87.69097,41.85546,0.6931471805599453,3.6888794541139363,-6.907755278982137,2.4849066497880004,-6.907755278982137,0,7.025538314638521,1.9459101490553132,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0
28544254,-87.63183,41.89626,1.3862943611198906,4.976733742420574,-6.907755278982137,4.499809670330265,-6.907755278982137,2.995732273553991,7.025538314638521,-6.907755278982137,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
28558169,-87.6488,41.83999,1.791759469228055,4.8283137373023015,-6.907755278982137,4.553876891600541,2.70805020110221,0.6931471805599453,3.4011973816621555,4.48863636973214,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
28586425,-87.6822,41.90481,1.0986122886681098,3.912023005428146,6.214608098422191,3.1354942159291497,2.995732273553991,0,2.6390573296152584,4.820281565605037,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
28587758,-87.6955,41.90093,0.6931471805599453,4.442651256490317,-6.907755278982137,3.5553480614894135,-6.907755278982137,0,7.025538314638521,4.74493212836325,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
28588152,-87.70711,41.97123,1.791759469228055,4.59511985013459,-6.907755278982137,4.442651256490317,3.912023005428146,0.6931471805599453,3.4011973816621555,3.4011973816621555,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
28591197,-87.68296,41.96014,1.791759469228055,5.298317366548036,-6.907755278982137,3.8918202981106265,2.70805020110221,0,3.4011973816621555,4.31748811353631,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
28603167,-87.6183,41.85558,1.3862943611198906,4.007333185232471,7.600902459542082,4.23410650459726,2.0794415416798357,3.4657359027997265,4.499809670330265,3.4657359027997265,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
28607846,-87.66876,41.85707,1.6094379124341003,4.23410650459726,-6.907755278982137,4.174387269895637,-6.907755278982137,0.6931471805599453,7.025538314638521,4.1588830833596715,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
28609896,-87.65133,41.93737,2.302585092994046,5.111987788356544,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.025538314638521,4.174387269895637,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
28615463,-87.63924,41.83887,1.6094379124341003,4.31748811353631,5.616771097666572,4.74493212836325,-6.907755278982137,0,7.025538314638521,3.5553480614894135,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
28633025,-87.68524,41.97577,0,4.605170185988092,-6.907755278982137,-6.907755278982137,-6.907755278982137,3.4339872044851463,7.025538314638521,-6.907755278982137,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
28635257,-87.65809,41.98762,1.9459101490553132,4.941642422609304,6.907755278982137,4.553876891600541,3.2188758248682006,0.6931471805599453,5.8998973535824915,3.1780538303479458,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28666478,-87.69607,41.91886,1.791759469228055,5.6937321388027,-6.907755278982137,4.653960350157523,-6.907755278982137,0.6931471805599453,7.025538314638521,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28688511,-87.66684,41.98907,1.791759469228055,4.6443908991413725,-6.907755278982137,3.8066624897703196,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
28692993,-87.69365,41.85793,0.6931471805599453,3.4011973816621555,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,4.3694478524670215,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
28695385,-87.67728,41.9102,1.3862943611198906,5.298317366548036,4.605170185988092,4.48863636973214,-6.907755278982137,0,7.025538314638521,4.0943445622221,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
28696076,-87.66897,41.90966,1.9459101490553132,4.499809670330265,-6.907755278982137,3.912023005428146,-6.907755278982137,1.0986122886681098,2.6390573296152584,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
28701273,-87.61953,41.7535,1.9459101490553132,4.700480365792417,-6.907755278982137,3.912023005428146,-6.907755278982137,0,1.6094379124341003,1.791759469228055,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
28712532,-87.65805,41.72866,0.6931471805599453,2.9444389791664403,-6.907755278982137,3.4011973816621555,-6.907755278982137,0,1.9459101490553132,4.110873864173311,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
28713157,-87.67556,41.90537,0.6931471805599453,4.382026634673881,4.605170185988092,3.4011973816621555,2.995732273553991,0.6931471805599453,7.025538314638521,3.258096538021482,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
28715658,-87.66083,42.006,1.791759469228055,4.8283137373023015,4.605170185988092,3.912023005428146,2.302585092994046,0.6931471805599453,7.025538314638521,3.713572066704308,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
28738098,-87.65855,41.95021,2.0794415416798357,5.700443573390687,-6.907755278982137,4.48863636973214,3.332204510175204,0.6931471805599453,7.025538314638521,3.4965075614664802,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28738591,-87.65922,41.95164,1.6094379124341003,5.298317366548036,-6.907755278982137,4.248495242049359,3.2188758248682006,0,7.025538314638521,2.5649493574615367,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
28741782,-87.67925,41.91662,1.3862943611198906,4.248495242049359,-6.907755278982137,4.605170185988092,3.4011973816621555,0.6931471805599453,4.499809670330265,3.784189633918261,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
28741856,-87.69952,41.93516,1.3862943611198906,4.74493212836325,-6.907755278982137,4.31748811353631,3.2188758248682006,0.6931471805599453,7.025538314638521,3.8501476017100584,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28742857,-87.71296,41.92916,1.791759469228055,4.442651256490317,-6.907755278982137,3.4011973816621555,2.302585092994046,0,3.044522437723423,2.3978952727983707,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28751627,-87.67623,41.89949,2.0794415416798357,5.41610040220442,6.214608098422191,5.272999558563747,3.2188758248682006,0.6931471805599453,7.025538314638521,3.5263605246161616,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
28762790,-87.64456,41.94832,1.3862943611198906,5.521460917862246,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,1.6094379124341003,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
28764167,-87.71253,41.92762,2.0794415416798357,4.859812404361672,5.703782474656201,4.634728988229636,2.995732273553991,0,2.70805020110221,4.060443010546419,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
28777485,-87.71281,41.90573,1.791759469228055,4.532599493153256,-6.907755278982137,4.174387269895637,2.70805020110221,0,7.025538314638521,2.5649493574615367,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
28779546,-87.646,41.9478,0.6931471805599453,4.31748811353631,5.0106352940962555,2.302585092994046,1.9459101490553132,0,7.025538314638521,3.912023005428146,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
28780992,-87.64834,41.83699,1.3862943611198906,5.991464547107982,5.521460917862246,4.382026634673881,2.995732273553991,0.6931471805599453,2.302585092994046,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
28781186,-87.62892,41.90704,0.6931471805599453,4.174387269895637,5.521460917862246,-6.907755278982137,-6.907755278982137,1.3862943611198906,7.025538314638521,1.9459101490553132,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28781622,-87.63264,41.85011,0,3.4011973816621555,-6.907755278982137,2.302585092994046,-6.907755278982137,0,7.025538314638521,4.248495242049359,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
28803574,-87.69291,41.97302,1.6094379124341003,4.605170185988092,-6.907755278982137,3.8066624897703196,-6.907755278982137,0,7.025538314638521,4.634728988229636,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
28804857,-87.6344,41.85068,0,3.4011973816621555,-6.907755278982137,2.302585092994046,-6.907755278982137,0,7.025538314638521,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
28805198,-87.63411,41.85054,0,3.4011973816621555,-6.907755278982137,2.302585092994046,-6.907755278982137,0,7.025538314638521,4.23410650459726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
28805500,-87.62581,41.89482,1.3862943611198906,4.418840607796598,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4011973816621555,7.025538314638521,2.1972245773362196,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
28806294,-87.71603,41.94021,1.6094379124341003,4.605170185988092,-6.907755278982137,3.4011973816621555,2.995732273553991,0,2.6390573296152584,5.0238805208462765,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
28806596,-87.65956,41.96936,1.3862943611198906,5.003946305945459,6.214608098422191,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.024649030453636,4.23410650459726,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
28807020,-87.66037,41.93731,0.6931471805599453,4.007333185232471,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,3.1354942159291497,1.9459101490553132,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
28811137,-87.65763,41.96799,1.3862943611198906,4.31748811353631,5.298317366548036,-6.907755278982137,2.302585092994046,0,1.9459101490553132,4.718498871295094,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
28819602,-87.60946,41.81708,1.791759469228055,5.003946305945459,7.313220387090301,4.8283137373023015,-6.907755278982137,0.6931471805599453,5.19295685089021,3.4011973816621555,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28828555,-87.70239,41.91965,2.0794415416798357,4.48863636973214,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.025538314638521,3.713572066704308,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28833234,-87.63452,41.90837,0.6931471805599453,4.477336814478207,-6.907755278982137,3.5553480614894135,2.995732273553991,0,7.025538314638521,4.5217885770490405,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
28842296,-87.65906,41.93448,1.791759469228055,5.298317366548036,5.521460917862246,5.0106352940962555,3.4011973816621555,1.0986122886681098,4.787491742782046,3.6375861597263857,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
28843012,-87.62782,41.86959,1.0986122886681098,4.955827057601261,-6.907755278982137,3.912023005428146,3.2188758248682006,0,1.9459101490553132,4.727387818712341,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28861926,-87.63401,41.88858,1.3862943611198906,5.043425116919247,-6.907755278982137,4.787491742782046,-6.907755278982137,2.4849066497880004,7.025538314638521,1.3862943611198906,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
28862616,-87.6271,41.85427,2.0794415416798357,5.43372200355424,5.857933154483459,4.787491742782046,2.995732273553991,0,2.70805020110221,4.110873864173311,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
28862636,-87.6696,41.85446,1.3862943611198906,4.8283137373023015,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.9459101490553132,7.025538314638521,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
28863800,-87.68233,41.87736,0.6931471805599453,3.8918202981106265,-6.907755278982137,-6.907755278982137,2.70805020110221,3.4339872044851463,5.220355825078324,1.0986122886681098,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
28864302,-87.67968,41.84911,1.3862943611198906,4.30406509320417,-6.907755278982137,-6.907755278982137,2.1972245773362196,3.4339872044851463,5.220355825078324,1.6094379124341003,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28868654,-87.67634,41.95335,1.0986122886681098,4.6913478822291435,5.703782474656201,4.0943445622221,2.995732273553991,0,2.70805020110221,4.51085950651685,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
28872489,-87.68327,41.84753,2.3978952727983707,4.605170185988092,7.313220387090301,4.787491742782046,3.5553480614894135,0,6.214608098422191,4.564348191467836,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
28891487,-87.64316,41.91945,1.791759469228055,5.075173815233827,5.298317366548036,4.74493212836325,3.2188758248682006,0,3.332204510175204,3.912023005428146,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
28892837,-87.66837,42.00145,0.6931471805599453,3.5553480614894135,4.605170185988092,3.4011973816621555,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4965075614664802,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
28909247,-87.71903,41.91461,0.6931471805599453,4.382026634673881,-6.907755278982137,2.995732273553991,-6.907755278982137,0.6931471805599453,7.025538314638521,2.1972245773362196,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
28911548,-87.60134,41.80128,0.6931471805599453,3.6109179126442243,-6.907755278982137,-6.907755278982137,2.302585092994046,1.6094379124341003,7.025538314638521,0.6931471805599453,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
28912832,-87.77049,41.88098,1.3862943611198906,4.48863636973214,-6.907755278982137,3.912023005428146,2.302585092994046,1.6094379124341003,7.025538314638521,2.5649493574615367,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
28913455,-87.68898,41.90733,0.6931471805599453,4.9344739331306915,4.605170185988092,4.219507705176107,-6.907755278982137,0.6931471805599453,7.025538314638521,4.584967478670572,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
28913644,-87.63291,41.88854,0.6931471805599453,5.1647859739235145,5.703782474656201,4.48863636973214,3.4011973816621555,0.6931471805599453,7.025538314638521,1.0986122886681098,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28913992,-87.65318,41.68289,0,4.605170185988092,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,7.025538314638521,0.6931471805599453,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
28916065,-87.69291,41.93475,1.3862943611198906,4.382026634673881,-6.907755278982137,3.912023005428146,2.302585092994046,0,7.025538314638521,4.394449154672439,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
28918274,-87.61692,41.82133,1.3862943611198906,4.31748811353631,-6.907755278982137,3.6888794541139363,2.995732273553991,1.0986122886681098,3.5553480614894135,1.9459101490553132,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
28927616,-87.77749,41.98403,0.6931471805599453,4.605170185988092,6.214608098422191,2.995732273553991,2.995732273553991,0,1.6094379124341003,4.204692619390966,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
28933748,-87.67634,41.91077,0.6931471805599453,4.605170185988092,-6.907755278982137,3.5263605246161616,-6.907755278982137,0,7.025538314638521,1.3862943611198906,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
28934572,-87.67591,41.91023,0.6931471805599453,4.605170185988092,-6.907755278982137,3.5263605246161616,-6.907755278982137,0,7.025538314638521,2.4849066497880004,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
