id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,walkscore
36569499,-87.68703,42.01551,1.3862943611198906,4.382026634673881,-6.907755278982137,3.4011973816621555,-6.907755278982137,1.0986122886681098,2.6390573296152584,1.3862943611198906,95,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,83
36590467,-87.65029,41.89188,1.3862943611198906,4.844187086458591,-6.907755278982137,4.499809670330265,2.302585092994046,0,7.025538314638521,1.9459101490553132,89,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,88
36591524,-87.67168,41.98596,0.6931471805599453,6.309918278226516,-6.907755278982137,2.995732273553991,3.912023005428146,0,7.025538314638521,2.0794415416798357,90,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,92
36596641,-87.66863,41.89219,1.3862943611198906,4.23410650459726,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.025538314638521,1.9459101490553132,97,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,93
36604022,-87.67869,41.96317,1.0986122886681098,3.044522437723423,5.298317366548036,4.174387269895637,3.5263605246161616,0,7.025538314638521,3.6375861597263857,94,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,95
36604492,-87.67732,41.9632,1.0986122886681098,2.995732273553991,5.298317366548036,4.174387269895637,3.5263605246161616,0,7.025538314638521,3.4965075614664802,90,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,95
36612849,-87.61159,41.7841,0,3.8066624897703196,4.605170185988092,2.1972245773362196,-6.907755278982137,0.6931471805599453,1.9459101490553132,2.1972245773362196,98,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,56
36626631,-87.66926,42.01704,0.6931471805599453,3.5553480614894135,-6.907755278982137,2.70805020110221,-6.907755278982137,0,2.6390573296152584,3.2188758248682006,96,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,90
36630764,-87.60811,41.78356,0.6931471805599453,4.418840607796598,-6.907755278982137,-6.907755278982137,-6.907755278982137,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,65
36630999,-87.68698,41.9124,1.791759469228055,4.77912349311153,6.214608098422191,4.6913478822291435,-6.907755278982137,0.6931471805599453,7.025538314638521,2.9444389791664403,95,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,92
36631415,-87.72569,41.93792,1.791759469228055,4.634728988229636,5.703782474656201,3.912023005428146,2.995732273553991,0.6931471805599453,3.332204510175204,1.791759469228055,100,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,93
36631488,-87.60774,41.78319,1.3862943611198906,4.59511985013459,6.214608098422191,4.605170185988092,1.6094379124341003,3.4657359027997265,7.025538314638521,0,100,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68
36638326,-87.60576,41.78349,0.6931471805599453,3.58351893845611,5.521460917862246,4.605170185988092,1.6094379124341003,3.4657359027997265,7.025538314638521,0,100,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,70
36638765,-87.72348,41.93472,1.0986122886681098,4.8283137373023015,-6.907755278982137,4.174387269895637,3.2188758248682006,0,5.19295685089021,2.6390573296152584,97,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,88
36662734,-87.69915,41.88076,1.3862943611198906,5.075173815233827,-6.907755278982137,-6.907755278982137,3.6888794541139363,0.6931471805599453,1.3862943611198906,0,80,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,69
36663746,-87.63396,41.85183,1.791759469228055,5.0689042022202315,-6.907755278982137,3.912023005428146,-6.907755278982137,0,7.025538314638521,2.9444389791664403,94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,98
36667707,-87.673330000000007,41.97624,1.791759469228055,5.1647859739235145,-6.907755278982137,4.31748811353631,-6.907755278982137,0.6931471805599453,3.4011973816621555,2.4849066497880004,92,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,94
36669561,-87.66692,41.96485,1.791759469228055,4.941642422609304,5.0106352940962555,4.553876891600541,-6.907755278982137,0.6931471805599453,7.025538314638521,3.044522437723423,99,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,94
36672799,-87.63426,41.8752,0.6931471805599453,2.302585092994046,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,3.4011973816621555,4.0943445622221,82,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,98
36673198,-87.63404,41.87817,0.6931471805599453,2.302585092994046,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,3.4011973816621555,3.8066624897703196,78,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,98
36676009,-87.64386,41.91919,2.5649493574615367,6.212606095751519,6.907755278982137,6.234410725718371,2.995732273553991,0,2.70805020110221,2.772588722239781,86,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,94
36693501,-87.59756,41.76045,1.791759469228055,5.298317366548036,5.0106352940962555,-6.907755278982137,2.995732273553991,0,7.025538314638521,0,60,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,72
36693625,-87.58412,41.79899,1.6094379124341003,3.1354942159291497,5.298317366548036,4.356708826689592,3.5263605246161616,0,7.025538314638521,3.1780538303479458,93,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,90
36693814,-87.69309,41.8826,0.6931471805599453,4.787491742782046,-6.907755278982137,-6.907755278982137,3.6888794541139363,0.6931471805599453,1.3862943611198906,0,100,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,72
36694064,-87.58529,41.79465,1.6094379124341003,3.1354942159291497,5.298317366548036,4.5217885770490405,3.5263605246161616,0,7.025538314638521,2.9444389791664403,87,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,92
36694273,-87.72012,41.87745,0.6931471805599453,3.5553480614894135,-6.907755278982137,2.70805020110221,1.6094379124341003,3.4339872044851463,7.025538314638521,0,100,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,70
36694536,-87.72229,41.87657,0.6931471805599453,3.5553480614894135,-6.907755278982137,2.70805020110221,1.6094379124341003,3.4657359027997265,7.025538314638521,0.6931471805599453,100,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,76
36699522,-87.61294,41.78369,0.6931471805599453,4.007333185232471,5.0106352940962555,2.1972245773362196,2.1972245773362196,0.6931471805599453,2.0794415416798357,1.0986122886681098,100,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,54
36700170,-87.71075,41.90217,2.302585092994046,4.700480365792417,-6.907755278982137,2.302585092994046,4.605170185988092,0,3.2188758248682006,3.332204510175204,99,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,80
36704713,-87.67208,41.9078,0,3.871201010907891,-6.907755278982137,3.2188758248682006,4.605170185988092,0,7.025538314638521,1.3862943611198906,100,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,97
36711170,-87.62577,41.88306,2.0794415416798357,5.749392985908253,-6.907755278982137,4.787491742782046,2.995732273553991,0.6931471805599453,7.025538314638521,3.2188758248682006,99,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,99
36727196,-87.59427,41.77981,1.791759469228055,4.59511985013459,-6.907755278982137,4.31748811353631,-6.907755278982137,0.6931471805599453,7.025538314638521,3.58351893845611,97,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,65
36729228,-87.66263,41.98676,0.6931471805599453,3.713572066704308,-6.907755278982137,2.995732273553991,-6.907755278982137,0,3.4011973816621555,3.8501476017100584,99,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,94
36730853,-87.65296,41.8593,1.3862943611198906,8.517193191416238,-6.907755278982137,4.007333185232471,-6.907755278982137,0,5.0106352940962555,3.4657359027997265,97,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,91
36732745,-87.6385,41.91378,0.6931471805599453,4.584967478670572,6.214608098422191,3.912023005428146,3.912023005428146,0.6931471805599453,7.025538314638521,1.9459101490553132,96,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,94
36735793,-87.62986,41.89495,1.0986122886681098,5.0106352940962555,7.600902459542082,4.382026634673881,4.605170185988092,0,7.025538314638521,2.6390573296152584,99,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,100
36762637,-87.66803,41.89843,1.6094379124341003,5.0369526024136295,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.025538314638521,3.5263605246161616,99,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,98
36772591,-87.60493,41.80714,1.3862943611198906,4.700480365792417,5.298317366548036,4.0943445622221,2.995732273553991,0.6931471805599453,7.025538314638521,2.0794415416798357,100,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,70
36791309,-87.80244,41.94284,1.6094379124341003,4.110873864173311,-6.907755278982137,2.70805020110221,3.4011973816621555,0,2.0794415416798357,4.1588830833596715,94,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,76
36796742,-87.71647,41.9231,1.791759469228055,4.8283137373023015,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.025538314638521,3.295836866004329,99,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,92
36802667,-87.63282,41.88408,1.3862943611198906,5.991464547107982,-6.907755278982137,4.0943445622221,-6.907755278982137,0.6931471805599453,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,98
36804964,-87.66785,41.99626,1.791759469228055,5.159055299214529,6.214608098422191,4.430816798843313,3.2188758248682006,1.0986122886681098,2.995732273553991,1.9459101490553132,100,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,94
36805518,-87.71235,41.91715,0.6931471805599453,4.189654742026425,-6.907755278982137,2.4849066497880004,1.6094379124341003,0,1.6094379124341003,1.3862943611198906,95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,93
36807108,-87.62207,41.83399,1.6094379124341003,4.553876891600541,6.214608098422191,4.605170185988092,3.2188758248682006,1.0986122886681098,7.025538314638521,2.6390573296152584,94,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72
36808735,-87.69591,41.84651,2.0794415416798357,3.912023005428146,5.703782474656201,3.4011973816621555,2.70805020110221,0,3.367295829986474,3.367295829986474,97,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,82
36810181,-87.71802,41.91922,0.6931471805599453,4.382026634673881,-6.907755278982137,3.912023005428146,-6.907755278982137,1.0986122886681098,7.025538314638521,3.332204510175204,98,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,90
36814026,-87.7188,41.97198,0.6931471805599453,3.6888794541139363,-6.907755278982137,2.70805020110221,-6.907755278982137,0,1.6094379124341003,0.6931471805599453,100,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,86
36832082,-87.63811,41.92165,1.791759469228055,5.459585514144159,5.298317366548036,4.976733742420574,3.2188758248682006,0,7.025538314638521,3.295836866004329,100,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,93
36832360,-87.62466,41.86493,0.6931471805599453,4.762173934797756,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,94
36832582,-87.62472,41.87149,0.6931471805599453,4.890349128221754,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36832640,-87.62472,41.87149,0.6931471805599453,5.056245805348308,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36832699,-87.62472,41.87149,0.6931471805599453,4.890349128221754,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36832741,-87.62472,41.87149,0.6931471805599453,4.976733742420574,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36832790,-87.62472,41.87149,0.6931471805599453,4.882801922586371,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36832846,-87.62472,41.87149,1.3862943611198906,5.342334251964811,-6.907755278982137,5.703782474656201,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,96
36834374,-87.65292,41.94143,0.6931471805599453,4.605170185988092,-6.907755278982137,3.1780538303479458,-6.907755278982137,0,7.025538314638521,2.1972245773362196,96,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,92
36835843,-87.60625,41.78375,0.6931471805599453,3.6635616461296463,5.521460917862246,4.605170185988092,1.6094379124341003,3.4657359027997265,7.025538314638521,1.0986122886681098,100,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,70
36837780,-87.68594,41.91275,2.6390573296152584,5.700443573390687,6.396929655216146,5.0106352940962555,-6.907755278982137,0,7.025538314638521,3.1354942159291497,90,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,92
36842824,-87.67673,41.89294,0.6931471805599453,4.174387269895637,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,1.3862943611198906,2.5649493574615367,93,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,96
36845535,-87.65407,41.95052,0.6931471805599453,4.442651256490317,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,1.0986122886681098,2.6390573296152584,83,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,95
36846786,-87.70627,41.94599,1.0986122886681098,6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,86
36847332,-87.62929,41.8949,1.3862943611198906,4.465908118654584,6.214608098422191,4.3694478524670215,-6.907755278982137,3.4657359027997265,7.025538314638521,0,80,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,100
36870884,-87.65222,41.8851,2.4849066497880004,5.594711379601839,6.214608098422191,5.003946305945459,3.2188758248682006,0.6931471805599453,6.906754778648554,2.4849066497880004,100,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,99
36871691,-87.65164,41.88664,2.4849066497880004,5.700443573390687,6.214608098422191,5.003946305945459,3.2188758248682006,0.6931471805599453,6.906754778648554,2.833213344056216,96,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,99
36871947,-87.63483,41.91482,1.0986122886681098,5.517452896464707,-6.907755278982137,4.543294782270004,-6.907755278982137,0,7.025538314638521,2.1972245773362196,70,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,97
36876299,-87.69382,41.91254,0,3.6888794541139363,-6.907755278982137,-6.907755278982137,-6.907755278982137,3.4011973816621555,7.025538314638521,0,40,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,91
36878085,-87.62569,41.8956,0.6931471805599453,5.700443573390687,5.521460917862246,3.8918202981106265,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100
36878985,-87.6506,41.88702,1.0986122886681098,5.147494476813453,-6.907755278982137,4.867534450455582,-6.907755278982137,1.0986122886681098,7.025538314638521,2.772588722239781,96,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,98
36879372,-87.62001,41.83283,1.6094379124341003,5.0106352940962555,-6.907755278982137,4.174387269895637,-6.907755278982137,0.6931471805599453,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,79
36885584,-87.6346,41.88945,0.6931471805599453,4.941642422609304,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4339872044851463,7.025538314638521,-6.907755278982137,101,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,94
36885830,-87.66943,41.88307,1.791759469228055,5.0689042022202315,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.025538314638521,3.1354942159291497,97,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,82
36892594,-87.61679,41.88556,2.0794415416798357,5.700443573390687,-6.907755278982137,5.187385805840755,4.31748811353631,1.0986122886681098,6.906754778648554,2.833213344056216,96,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,93
36899300,-87.76244,41.94965,0.6931471805599453,4.499809670330265,-6.907755278982137,3.4011973816621555,-6.907755278982137,0,3.4011973816621555,3.1780538303479458,96,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,73
36899692,-87.72074,41.97561,2.0794415416798357,4.07753744390572,5.298317366548036,4.31748811353631,2.70805020110221,0,3.295836866004329,2.70805020110221,96,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,71
36901619,-87.67085,41.89075,1.6094379124341003,4.867534450455582,5.521460917862246,2.833213344056216,2.995732273553991,2.6390573296152584,7.025538314638521,1.791759469228055,100,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,88
36902940,-87.66844,41.94977,2.6390573296152584,5.537334267018537,6.214608098422191,5.187385805840755,3.2188758248682006,0.6931471805599453,7.025538314638521,3.091042453358316,98,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,96
36903357,-87.669,41.94945,2.0794415416798357,5.241747015059643,5.521460917862246,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.025538314638521,2.9444389791664403,98,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,96
36908453,-87.62201,41.85514,1.6094379124341003,4.553876891600541,4.605170185988092,4.382026634673881,1.6094379124341003,0.6931471805599453,7.025538314638521,3.1780538303479458,96,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,89
36909168,-87.61398,41.83995,1.791759469228055,4.718498871295094,5.298317366548036,4.499809670330265,2.302585092994046,0.6931471805599453,7.025538314638521,3.2188758248682006,94,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,57
36910291,-87.72819,41.93789,0.6931471805599453,3.8066624897703196,-6.907755278982137,1.9459101490553132,2.1972245773362196,0.6931471805599453,3.4011973816621555,2.995732273553991,99,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,93
36912569,-87.69572,41.89813,0,3.4011973816621555,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,2.302585092994046,3.6375861597263857,98,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,92
36912962,-87.65277,41.88749,3.1780538303479458,6.361302477572996,6.907755278982137,5.700443573390687,3.2188758248682006,0.6931471805599453,7.025538314638521,2.5649493574615367,95,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,98
36915145,-87.66175,41.89589,0.6931471805599453,4.060443010546419,-6.907755278982137,3.4011973816621555,-6.907755278982137,0,7.025538314638521,3.332204510175204,95,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,94
36917923,-87.70847,42.01814,0,3.8066624897703196,-6.907755278982137,1.6094379124341003,3.367295829986474,1.6094379124341003,7.025538314638521,-6.907755278982137,101,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,51
36920984,-87.61233,41.78341,0.6931471805599453,4.007333185232471,4.605170185988092,2.8903717578961645,2.5649493574615367,0.6931471805599453,1.9459101490553132,2.1972245773362196,98,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,56
36933384,-87.62474,41.86451,1.6094379124341003,5.703782474656201,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.0986122886681098,2.302585092994046,-6.907755278982137,101,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94
36942847,-87.70166,41.89594,0.6931471805599453,4.0943445622221,-6.907755278982137,-6.907755278982137,2.302585092994046,0.6931471805599453,2.6390573296152584,2.6390573296152584,99,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,87
36942853,-87.6161,41.79084,1.0986122886681098,4.442651256490317,5.521460917862246,2.995732273553991,2.995732273553991,1.0986122886681098,7.025538314638521,0.6931471805599453,80,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,57
36967703,-87.64834,41.74671,0.6931471805599453,4.605170185988092,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,-6.907755278982137,101,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,70
36970677,-87.63818,41.91076,2.302585092994046,6.395261598115449,5.521460917862246,5.0106352940962555,-6.907755278982137,0,7.025538314638521,3.8918202981106265,98,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,97
36977062,-87.60321,41.7809,0.6931471805599453,4.31748811353631,5.521460917862246,2.70805020110221,3.4011973816621555,0.6931471805599453,7.025538314638521,1.0986122886681098,93,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,71
36977673,-87.70337,41.93461,0.6931471805599453,3.6635616461296463,-6.907755278982137,2.772588722239781,2.9444389791664403,1.0986122886681098,1.9459101490553132,2.5649493574615367,98,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,90
36977890,-87.70409,41.96531,0.6931471805599453,4.382026634673881,-6.907755278982137,3.4011973816621555,2.995732273553991,1.0986122886681098,4.0943445622221,2.0794415416798357,95,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,90
36984735,-87.6624,42.00909,1.3862943611198906,4.23410650459726,-6.907755278982137,2.995732273553991,3.912023005428146,0,7.025538314638521,2.6390573296152584,89,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,91
36987726,-87.60778,41.78357,0.6931471805599453,3.6888794541139363,5.521460917862246,4.605170185988092,1.6094379124341003,3.4657359027997265,7.025538314638521,0,100,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,65
